edited_name,Cyan
Thelotrema_defossum,0
Thelotrema_diplotrema,0
Thelotrema_gallowayanum,0
Thelotrema_gomezianum,0
Thelotrema_inturgescens,0
Thelotrema_jugale,0
Thelotrema_lacteum,0
Thelotrema_lepadinum,0
Thelotrema_lepadodes,0
Thelotrema_leucophthalmum,0
Thelotrema_macrosporum,0
Thelotrema_monospermum,0
Thelotrema_monosporoides,0
Thelotrema_monosporum,0
Thelotrema_myriocarpum,0
Thelotrema_nureliyum,0
Thelotrema_oculatum,0
Thelotrema_oleosum,0
Thelotrema_pachysporum,0
Thelotrema_porinaceum,0
Thelotrema_porinoides,0
Thelotrema_pseudosubtile,0
Thelotrema_rugatulum,0
Thelotrema_saxatile,0
Thelotrema_subtile,0
Thelotrema_suecicum,0
Thelotrema_trypethelioides,0
Thelotrema_vernicosum,0
Thelotrema_weberi,0
Topeliopsis_acutispora,0
Topeliopsis_darlingtonii,0
Topeliopsis_decorticans,0
Topeliopsis_elixii,0
Topeliopsis_muscigena,0
Topeliopsis_subdenticulata,0
Wirthiotrema_desquamans,0
Wirthiotrema_duplomarginatum,0
Wirthiotrema_glaucopallens,0
Wirthiotrema_trypaneoides,0
Redonographa_chilensis,0
Redonographa_saxiseda,0
Belonia_herculana,0
Belonia_russula,0
Gyalecta_fagicola,0
Gyalecta_flotowii,0
Gyalecta_friesii,0
Gyalecta_geoica,0
Gyalecta_herrei,0
Gyalecta_hypoleuca,0
Gyalecta_jenensis,0
Gyalecta_leucaspis,0
Gyalecta_thelotremella,0
Gyalecta_truncigena,0
Gyalecta_ulmi,0
Gyalidea_praetermissa,0
Coccomycetella_richardsonii,0
Odontotrema_phacidiellum,0
Odontotrema_phacidioides,0
Petractis_clausa,1
Petractis_luetkemuelleri,1
Petractis_nodispora,1
Phlyctis_agelaea,0
Phlyctis_argena,0
Myeloconis_fecunda,0
Porina_aenea,0
Porina_alba,0
Porina_atrocoerulea,0
Porina_byssophila,0
Porina_epiphylla,0
Porina_exocha,0
Porina_fusca,0
Porina_guianensis,0
Porina_internigrans,0
Porina_karnatakensis,0
Porina_lectissima,0
Porina_limbulata,0
Porina_lucida,0
Porina_mastoidea,0
Porina_mirabilis,0
Porina_nitidula,0
Porina_nucula,0
Porina_papillifera,0
Porina_radiata,0
Porina_repanda,0
Porina_rubentior,0
Porina_rubescens,0
Porina_rufula,0
Porina_simulans,0
Porina_subepiphylla,0
Porina_subnitidula,0
Trichothelium_annulatum,0
Trichothelium_epiphyllum,0
Trichothelium_pallidisetum,0
Rhexophiale_rhexoblephara,0
Sagiolechia_protuberans,0
Absconditella_lignicola,0
Absconditella_sphagnorum,0
Acarosporina_microspora,0
Bryodiscus_arctoalpinus,0
Carestiella_socia,0
Conotrema_stictideum,0
Cryptodiscus_foveolaris,0
Cryptodiscus_gloeocapsa,1
Cryptodiscus_incolor,0
Cryptodiscus_pallidus,0
Cryptodiscus_pini,0
Cryptodiscus_tabularum,0
Cyanodermella_viridula,0
Glomerobolus_gelineus,0
Ingvariella_bispora,0
Odontotrema_cassiopes,0
Odontotrema_diffindens,0
Ostropa_barbara,0
Schizoxylon_albescens,0
Sphaeropezia_lyckselensis,0
Sphaeropezia_mycoblasti,0
Sphaeropezia_ochrolechiae,0
Stictis_brunnescens,0
Stictis_confusa,0
Stictis_mollis,0
Stictis_populorum,0
Stictis_radiata,0
Stictis_urceolatum,0
Agyrium_rufum,0
Aspicilia_myrinii,0
Coccotrema_coccophorum,1
Coccotrema_cucurbitula,1
Coccotrema_maritimum,1
Coccotrema_pocillarium,1
Gyalectaria_diluta,0
Gyalectaria_gyalectoides,0
Gyalectaria_jamesii,0
Siphula_complanata,0
Siphula_elixii,0
Siphula_foliacea,0
Siphula_georginae,0
Chirleja_buckii,0
Dibaeis_absoluta,0
Dibaeis_baeomyces,0
Endocena_informis,0
Icmadophila_ericetorum,0
Icmadophila_japonica,0
Siphula_caracassana,0
Siphula_ceratites,0
Siphula_coriacea,0
Siphula_decumbens,0
Siphula_dissoluta,0
Siphula_fastigiata,0
Siphula_pickeringii,0
Siphula_polyschides,0
Siphula_pteruloides,0
Thamnolia_subuliformis,0
Thamnolia_vermicularis,0
Aspicilia_aquatica,0
Aspicilia_berntii,0
Aspicilia_caesiocinerea,0
Aspicilia_calcitrapa,0
Aspicilia_cinerea,0
Aspicilia_coronata,0
Aspicilia_cuprea,0
Aspicilia_cupreogrisea,0
Aspicilia_cyanescens,0
Aspicilia_dendroplaca,0
Aspicilia_desertorum,0
Aspicilia_dudinensis,0
Aspicilia_epiglypta,0
Aspicilia_farinosa,0
Aspicilia_fluviatilis,0
Aspicilia_gibbosa,0
Aspicilia_granulosa,0
Aspicilia_haeyrenii,0
Aspicilia_indissimilis,0
Aspicilia_laevata,0
Aspicilia_leprosescens,0
Aspicilia_mashiginensis,0
Aspicilia_mastrucata,0
Aspicilia_nikrapensis,0
Aspicilia_permutata,0
Aspicilia_prestensis,0
Aspicilia_rivulicola,0
Aspicilia_simoensis,0
Aspicilia_subdepressa,0
Aspicilia_subradians,0
Aspicilia_supertegens,0
Aspicilia_vagans,0
Aspicilia_verrucigera,0
Aspicilia_verruculosa,0
Aspicilia_virginea,0
Aspicilia_zonata,0
Circinaria_affinis,0
Circinaria_alpicola,0
Circinaria_arida,0
Circinaria_aschabadensis,0
Circinaria_calcarea,0
Circinaria_cerebroides,0
Circinaria_contorta,0
Circinaria_emiliae,0
Circinaria_esculenta,0
Circinaria_fruticulosa,0
Circinaria_gyrosa,0
Circinaria_hispida,0
Circinaria_jussuffii,0
Circinaria_lacunosa,0
Circinaria_rostamii,0
Circinaria_sphaerothallina,0
Lobothallia_alphoplaca,0
Lobothallia_cernohorskyana,0
Lobothallia_melanaspis,0
Lobothallia_praeradiosa,0
Lobothallia_radiosa,0
Lobothallia_recedens,0
Megaspora_rimisorediata,0
Megaspora_verrucosa,0
Microcalicium_ahlneri,0
Microcalicium_arenarium,0
Microcalicium_disseminatum,0
Miltidea_ceroplasta,0
Ochrolechia_androgyna,0
Ochrolechia_balcanica,0
Ochrolechia_frigida,0
Ochrolechia_juvenalis,0
Ochrolechia_microstictoides,0
Ochrolechia_oregonensis,0
Ochrolechia_pallescens,0
Ochrolechia_parella,0
Ochrolechia_peruensis,0
Ochrolechia_subpallescens,0
Ochrolechia_subviridis,0
Ochrolechia_szatalaensis,0
Ochrolechia_tartarea,0
Ochrolechia_trochophora,0
Ochrolechia_turneri,0
Ochrolechia_upsaliensis,0
Ochrolechia_yasudae,0
Loxosporopsis_corallifera,0
Pertusaria_alpina,0
Pertusaria_californica,0
Pertusaria_carneopallida,0
Pertusaria_cineraria,0
Pertusaria_coccodes,0
Pertusaria_coronata,0
Pertusaria_dehiscens,0
Pertusaria_flavicans,0
Pertusaria_flavicunda,0
Pertusaria_flavida,0
Pertusaria_gibberosa,0
Pertusaria_graphica,0
Pertusaria_hermaka,0
Pertusaria_hymenea,0
Pertusaria_kalelae,0
Pertusaria_lactescens,0
Pertusaria_laeviganda,0
Pertusaria_lecanina,0
Pertusaria_leioplaca,0
Pertusaria_mesotropa,0
Pertusaria_oculata,0
Pertusaria_paramerae,0
Pertusaria_pentelici,0
Pertusaria_pertusa,0
Pertusaria_plittiana,0
Pertusaria_pupillaris,0
Pertusaria_pustulata,0
Pertusaria_rhodiensis,0
Pertusaria_saximontana,0
Pertusaria_signyae,0
Pertusaria_subobductans,0
Pertusaria_subverrucosa,0
Pertusaria_tejocotensis,0
Pertusaria_variolosa,0
Pertusaria_werneriana,0
Pertusaria_xanthoplaca,0
Pertusaria_hemisphaerica,0
Pertusaria_lactea,0
Varicellaria_culbersonii,0
Varicellaria_rhodocarpa,0
Varicellaria_velata,0
Pertusaria_albescens,0
Pertusaria_amara,0
Pertusaria_aspergilla,0
Pertusaria_corallina,0
Pertusaria_corallophora,0
Pertusaria_dactylina,0
Pertusaria_erubescens,0
Pertusaria_erythrella,0
Pertusaria_excludens,0
Pertusaria_mammosa,0
Pertusaria_ophthalmiza,0
Pertusaria_panyrga,0
Pertusaria_scaberula,0
Pertusaria_subventosa,0
Pertusaria_trachythallina,0
Protothelenella_corrosa,0
Protothelenella_sphinctrinoidella,0
Loxospora_cismonica,0
Loxospora_elatina,0
Loxospora_lecanoriformis,0
Loxospora_ochrophaea,0
Schaereria_corticola,0
Schaereria_dolodes,0
Schaereria_fuscocinerea,0
Chromatochlamys_muscorum,0
Thelenella_antarctica,0
Thrombium_epigaeum,0
Lithographa_tesserata,0
Orceolina_antarctica,0
Orceolina_kerguelensis,0
Placopsis_argillacea,0
Placopsis_bicolor,1
Placopsis_contortuplicata,1
Placopsis_cribellans,1
Placopsis_gelida,1
Placopsis_lambii,1
Placopsis_macrophthalma,1
Placopsis_parellina,1
Placopsis_perrugosa,1
Placopsis_pycnotheca,1
Placopsis_rhodophthalma,1
Placopsis_stellata,1
Placopsis_subparellina,1
Placynthiella_icmalea,0
Placynthiella_oligotropha,0
Placynthiella_uliginosa,0
Rimularia_psephota,0
Thamnochrolechia_verticillata,0
Trapelia_chiodectonoides,0
Trapelia_coarctata,0
Trapelia_involuta,0
Trapelia_placodioides,0
Trapeliopsis_bisorediata,0
Trapeliopsis_californica,0
Trapeliopsis_flexuosa,0
Trapeliopsis_glaucolepidea,0
Trapeliopsis_granulosa,0
Trapeliopsis_percrenata,0
Trapeliopsis_pseudogranulosa,0
Trapeliopsis_steppicus,0
Trapeliopsis_viridescens,0
Trapeliopsis_wallrothii,0
Xylographa_isidiosa,0
Xylographa_opegraphella,0
Xylographa_parallela,0
Xylographa_trunciseda,0
Xylographa_vitiligo,0
Ropalospora_chloranta,0
Ropalospora_phaeoplaca,0
Elixia_flexella,0
Boreoplaca_ultrafrigida,0
Hypocenomyce_australis,0
Hypocenomyce_scalaris,0
Hypocenomyce_tinderryensis,0
Ophioparma_handelii,0
Ophioparma_lapponica,0
Ophioparma_ventosa,0
Fulgidea_oligospora,0
Fulgidea_sierrae,0
Lasallia_asiae_orientalis,0
Lasallia_hispanica,0
Lasallia_papulosa,0
Lasallia_pennsylvanica,0
Lasallia_pertusa,0
Lasallia_pustulata,0
Lasallia_rossica,0
Umbilicaria_africana,0
Umbilicaria_americana,0
Umbilicaria_angulata,0
Umbilicaria_antarctica,0
Umbilicaria_aprina,0
Umbilicaria_arctica,0
Umbilicaria_calvescens,0
Umbilicaria_caroliniana,0
Umbilicaria_cinereorufescens,0
Umbilicaria_crustulosa,0
Umbilicaria_cylindrica,0
Umbilicaria_decussata,0
Umbilicaria_dendrophora,0
Umbilicaria_deusta,0
Umbilicaria_dichroa,0
Umbilicaria_esculenta,0
Umbilicaria_flocculosa,0
Umbilicaria_grisea,0
Umbilicaria_haplocarpa,0
Umbilicaria_havaasii,0
Umbilicaria_hirsuta,0
Umbilicaria_hyperborea,0
Umbilicaria_iberica,0
Umbilicaria_kappenii,0
Umbilicaria_krascheninnikovii,0
Umbilicaria_leiocarpa,0
Umbilicaria_leprosa,0
Umbilicaria_loboperipherica,0
Umbilicaria_lyngei,0
Umbilicaria_maculata,0
Umbilicaria_mammulata,0
Umbilicaria_muehlenbergii,0
Umbilicaria_nylanderiana,0
Umbilicaria_phaea,0
Umbilicaria_polyphylla,0
Umbilicaria_polyrrhiza,0
Umbilicaria_proboscidea,0
Umbilicaria_rigida,0
Umbilicaria_ruebeliana,0
Umbilicaria_semitensis,0
Umbilicaria_spodochroa,0
Umbilicaria_subcalvescens,0
Umbilicaria_subglabra,0
Umbilicaria_thamnodes,0
Umbilicaria_torrefacta,0
Umbilicaria_umbilicarioides,0
Umbilicaria_vellea,0
Umbilicaria_virginis,0
Umbilicaria_yunnana,0
Xylopsora_caradocensis,0
Xylopsora_friesii,0
